

Microchip MPLAB XC8 Assembler V2.10 build 88905656 
                                                                                               Mon Feb 24 14:28:17 2020

Microchip MPLAB XC8 C Compiler v2.10 (Free license) build 20190730164152 Og1 
     1                           	processor	16F887
     2                           	opt	pw 120
     3                           	opt	flic
     4                           	psect	strings,global,class=STRING,delta=2
     5                           	psect	cinit,global,class=CODE,merge=1,delta=2
     6                           	psect	bssBANK0,global,class=BANK0,space=1,delta=1
     7                           	psect	cstackCOMMON,global,class=COMMON,space=1,delta=1
     8                           	psect	cstackBANK0,global,class=BANK0,space=1,delta=1
     9                           	psect	maintext,global,class=CODE,split=1,delta=2
    10                           	psect	text1,local,class=CODE,merge=1,delta=2
    11                           	psect	text2,local,class=CODE,merge=1,delta=2
    12                           	psect	text3,local,class=CODE,merge=1,delta=2
    13                           	psect	text4,local,class=CODE,merge=1,delta=2,group=1
    14                           	psect	text5,local,class=CODE,merge=1,delta=2
    15                           	psect	text6,local,class=CODE,merge=1,delta=2,group=1
    16                           	psect	text7,local,class=CODE,merge=1,delta=2
    17                           	psect	text8,local,class=CODE,merge=1,delta=2
    18                           	psect	text9,local,class=CODE,merge=1,delta=2
    19                           	psect	text10,local,class=CODE,merge=1,delta=2
    20                           	psect	text11,local,class=CODE,merge=1,delta=2
    21                           	psect	text12,local,class=CODE,merge=1,delta=2
    22                           	psect	text13,local,class=CODE,merge=1,delta=2
    23                           	psect	text14,local,class=CODE,merge=1,delta=2
    24                           	psect	text15,local,class=CODE,merge=1,delta=2
    25                           	psect	text16,local,class=CODE,merge=1,delta=2
    26                           	psect	text17,local,class=CODE,merge=1,delta=2
    27                           	dabs	1,0x7E,2
    28  0000                     
    29                           ; Version 2.10
    30                           ; Generated 31/07/2019 GMT
    31                           ; 
    32                           ; Copyright © 2019, Microchip Technology Inc. and its subsidiaries ("Microchip")
    33                           ; All rights reserved.
    34                           ; 
    35                           ; This software is developed by Microchip Technology Inc. and its subsidiaries ("Microch
      +                          ip").
    36                           ; 
    37                           ; Redistribution and use in source and binary forms, with or without modification, are
    38                           ; permitted provided that the following conditions are met:
    39                           ; 
    40                           ;     1. Redistributions of source code must retain the above copyright notice, this lis
      +                          t of
    41                           ;        conditions and the following disclaimer.
    42                           ; 
    43                           ;     2. Redistributions in binary form must reproduce the above copyright notice, this 
      +                          list
    44                           ;        of conditions and the following disclaimer in the documentation and/or other
    45                           ;        materials provided with the distribution.
    46                           ; 
    47                           ;     3. Microchip's name may not be used to endorse or promote products derived from th
      +                          is
    48                           ;        software without specific prior written permission.
    49                           ; 
    50                           ; THIS SOFTWARE IS PROVIDED BY MICROCHIP "AS IS" AND ANY EXPRESS OR IMPLIED WARRANTIES,
    51                           ; INCLUDING, BUT NOT LIMITED TO, THE IMPLIED WARRANTIES OF MERCHANTABILITY AND FITNESS F
      +                          OR
    52                           ; PURPOSE ARE DISCLAIMED.  IN NO EVENT SHALL MICROCHIP BE LIABLE FOR ANY DIRECT, INDIREC
      +                          T,
    53                           ; INCIDENTAL, SPECIAL, EXEMPLARY, OR CONSEQUENTIAL DAMAGES (INCLUDING BUT NOT LIMITED TO
    54                           ; PROCUREMENT OF SUBSTITUTE GOODS OR SERVICES; LOSS OF USE, DATA OR PROFITS; OR BUSINESS
    55                           ; INTERRUPTION) HOWSOEVER CAUSED AND ON ANY THEORY OF LIABILITY, WHETHER IN CONTRACT, ST
      +                          RICT
    56                           ; LIABILITY, OR TORT (INCLUDING NEGLIGENCE OR OTHERWISE) ARISING IN ANY WAY OUT OF THE U
      +                          SE OF
    57                           ; THIS SOFTWARE, EVEN IF ADVISED OF THE POSSIBILITY OF SUCH DAMAGE.
    58                           ; 
    59                           ; 
    60                           ; Code-generator required, PIC16F887 Definitions
    61                           ; 
    62                           ; SFR Addresses
    63  0000                     	;# 
  1346 ;; Tracked objects:
  1347 ;;		On entry : 0/0
  1348 ;;		On exit  : 0/0
  1349 ;;		Unchanged: 0/0
  1350 ;; Data sizes:     COMMON   BANK0   BANK1   BANK3   BANK2
  1351 ;;      Params:         0       4       0       0       0
  1352 ;;      Locals:         0       0       0       0       0
  1353 ;;      Temps:          0       4       0       0       0
  1354 ;;      Totals:         0       8       0       0       0
  1355 ;;Total ram usage:        8 bytes
  1356 ;; Hardware stack levels used:    1
  1357 ;; Hardware stack levels required when called:    1
  1358 ;; This function calls:
  1359 ;;		___lldiv
  1360 ;; This function is called by:
  1361 ;;		_setup
  1362 ;; This function uses a non-reentrant model
  1363 ;;
  1364                           
  1365                           
  1366                           ;psect for function _I2C_Master_Init
  1367  04A3                     _I2C_Master_Init:	
  1368  04A3                     l1116:	
  1369                           ;incstack = 0
  1370                           ; Regs used in _I2C_Master_Init: [wreg+status,2+status,0+pclath+cstack]
  1371                           
  1372                           
  1373                           ;I2C.c: 16: void I2C_Master_Init(const unsigned long c);I2C.c: 17: {;I2C.c: 18:     SSPC
      +                          ON = 0b00101000;
  1374  04A3  3028               	movlw	40
  1375  04A4  1283               	bcf	3,5	;RP0=0, select bank0
  1376  04A5  1303               	bcf	3,6	;RP1=0, select bank0
  1377  04A6  0094               	movwf	20	;volatile
  1378  04A7                     l1118:	
  1379                           
  1380                           ;I2C.c: 19:     SSPCON2 = 0;
  1381  04A7  1683               	bsf	3,5	;RP0=1, select bank1
  1382  04A8  1303               	bcf	3,6	;RP1=0, select bank1
  1383  04A9  0191               	clrf	17	;volatile
  1384  04AA                     l1120:	
  1385                           
  1386                           ;I2C.c: 20:     SSPADD = (8000000/(4*c))-1;
  1387  04AA  1283               	bcf	3,5	;RP0=0, select bank0
  1388  04AB  1303               	bcf	3,6	;RP1=0, select bank0
  1389  04AC  0820               	movf	I2C_Master_Init@c,w
  1390  04AD  00A4               	movwf	??_I2C_Master_Init
  1391  04AE  0821               	movf	I2C_Master_Init@c+1,w
  1392  04AF  00A5               	movwf	??_I2C_Master_Init+1
  1393  04B0  0822               	movf	I2C_Master_Init@c+2,w
  1394  04B1  00A6               	movwf	??_I2C_Master_Init+2
  1395  04B2  0823               	movf	I2C_Master_Init@c+3,w
  1396  04B3  00A7               	movwf	??_I2C_Master_Init+3
  1397  04B4  3002               	movlw	2
  1398  04B5                     u305:	
  1399  04B5  1003               	clrc
  1400  04B6  0DA4               	rlf	??_I2C_Master_Init,f
  1401  04B7  0DA5               	rlf	??_I2C_Master_Init+1,f
  1402  04B8  0DA6               	rlf	??_I2C_Master_Init+2,f
  1403  04B9  0DA7               	rlf	??_I2C_Master_Init+3,f
  1404  04BA                     u300:	
  1405  04BA  3EFF               	addlw	-1
  1406  04BB  1D03               	skipz
  1407  04BC  2CB5               	goto	u305
  1408  04BD  0827               	movf	??_I2C_Master_Init+3,w
  1409  04BE  00F3               	movwf	___lldiv@divisor+3
  1410  04BF  0826               	movf	??_I2C_Master_Init+2,w
  1411  04C0  00F2               	movwf	___lldiv@divisor+2
  1412  04C1  0825               	movf	??_I2C_Master_Init+1,w
  1413  04C2  00F1               	movwf	___lldiv@divisor+1
  1414  04C3  0824               	movf	??_I2C_Master_Init,w
  1415  04C4  00F0               	movwf	___lldiv@divisor
  1416  04C5  3000               	movlw	0
  1417  04C6  00F7               	movwf	___lldiv@dividend+3
  1418  04C7  307A               	movlw	122
  1419  04C8  00F6               	movwf	___lldiv@dividend+2
  1420  04C9  3012               	movlw	18
  1421  04CA  00F5               	movwf	___lldiv@dividend+1
  1422  04CB  3000               	movlw	0
  1423  04CC  00F4               	movwf	___lldiv@dividend
  1424  04CD  120A  118A  24DB  120A  118A  	fcall	___lldiv
  1425  04D2  0870               	movf	?___lldiv,w
  1426  04D3  3EFF               	addlw	255
  1427  04D4  1683               	bsf	3,5	;RP0=1, select bank1
  1428  04D5  1303               	bcf	3,6	;RP1=0, select bank1
  1429  04D6  0093               	movwf	19	;volatile
  1430  04D7                     l1122:	
  1431                           
  1432                           ;I2C.c: 21:     SSPSTAT = 0;
  1433  04D7  0194               	clrf	20	;volatile
  1434  04D8                     l1124:	
  1435                           
  1436                           ;I2C.c: 22:     TRISCbits.TRISC3 = 1;
  1437  04D8  1587               	bsf	7,3	;volatile
  1438  04D9                     l1126:	
  1439                           
  1440                           ;I2C.c: 23:     TRISCbits.TRISC4 = 1;
  1441  04D9  1607               	bsf	7,4	;volatile
  1442  04DA                     l160:	
  1443  04DA  0008               	return
  1444  04DB                     __end_of_I2C_Master_Init:	
  1445                           
  1446                           	psect	text4
  1447  04DB                     __ptext4:	
  1448 ;; *************** function ___lldiv *****************
  1449 ;; Defined at:
  1450 ;;		line 5 in file "C:\Program Files (x86)\Microchip\xc8\v2.10\pic\sources\c90\common\__lldiv.c"
  1451 ;; Parameters:    Size  Location     Type
  1452 ;;  divisor         4    0[COMMON] unsigned long 
  1453 ;;  dividend        4    4[COMMON] unsigned long 
  1454 ;; Auto vars:     Size  Location     Type
  1455 ;;  quotient        4    9[COMMON] unsigned long 
  1456 ;;  counter         1   13[COMMON] unsigned char 
  1457 ;; Return value:  Size  Location     Type
  1458 ;;                  4    0[COMMON] unsigned long 
  1459 ;; Registers used:
  1460 ;;		wreg, status,2, status,0
  1461 ;; Tracked objects:
  1462 ;;		On entry : 0/0
  1463 ;;		On exit  : 0/0
  1464 ;;		Unchanged: 0/0
  1465 ;; Data sizes:     COMMON   BANK0   BANK1   BANK3   BANK2
  1466 ;;      Params:         8       0       0       0       0
  1467 ;;      Locals:         5       0       0       0       0
  1468 ;;      Temps:          1       0       0       0       0
  1469 ;;      Totals:        14       0       0       0       0
  1470 ;;Total ram usage:       14 bytes
  1471 ;; Hardware stack levels used:    1
  1472 ;; This function calls:
  1473 ;;		Nothing
  1474 ;; This function is called by:
  1475 ;;		_I2C_Master_Init
  1476 ;; This function uses a non-reentrant model
  1477 ;;
  1478                           
  1479                           
  1480                           ;psect for function ___lldiv
  1481  04DB                     ___lldiv:	
  1482  04DB                     l1084:	
  1483                           ;incstack = 0
  1484                           ; Regs used in ___lldiv: [wreg+status,2+status,0]
  1485                           
  1486  04DB  3000               	movlw	0
  1487  04DC  00FC               	movwf	___lldiv@quotient+3
  1488  04DD  3000               	movlw	0
  1489  04DE  00FB               	movwf	___lldiv@quotient+2
  1490  04DF  3000               	movlw	0
  1491  04E0  00FA               	movwf	___lldiv@quotient+1
  1492  04E1  3000               	movlw	0
  1493  04E2  00F9               	movwf	___lldiv@quotient
  1494  04E3  0873               	movf	___lldiv@divisor+3,w
  1495  04E4  0472               	iorwf	___lldiv@divisor+2,w
  1496  04E5  0471               	iorwf	___lldiv@divisor+1,w
  1497  04E6  0470               	iorwf	___lldiv@divisor,w
  1498  04E7  1903               	skipnz
  1499  04E8  2CEA               	goto	u231
  1500  04E9  2CEB               	goto	u230
  1501  04EA                     u231:	
  1502  04EA  2D38               	goto	l1104
  1503  04EB                     u230:	
  1504  04EB                     l1086:	
  1505  04EB  01FD               	clrf	___lldiv@counter
  1506  04EC  0AFD               	incf	___lldiv@counter,f
  1507  04ED  2CFB               	goto	l1090
  1508  04EE                     l1088:	
  1509  04EE  3001               	movlw	1
  1510  04EF  00F8               	movwf	??___lldiv
  1511  04F0                     u245:	
  1512  04F0  1003               	clrc
  1513  04F1  0DF0               	rlf	___lldiv@divisor,f
  1514  04F2  0DF1               	rlf	___lldiv@divisor+1,f
  1515  04F3  0DF2               	rlf	___lldiv@divisor+2,f
  1516  04F4  0DF3               	rlf	___lldiv@divisor+3,f
  1517  04F5  0BF8               	decfsz	??___lldiv,f
  1518  04F6  2CF0               	goto	u245
  1519  04F7  3001               	movlw	1
  1520  04F8  00F8               	movwf	??___lldiv
  1521  04F9  0878               	movf	??___lldiv,w
  1522  04FA  07FD               	addwf	___lldiv@counter,f
  1523  04FB                     l1090:	
  1524  04FB  1FF3               	btfss	___lldiv@divisor+3,7
  1525  04FC  2CFE               	goto	u251
  1526  04FD  2CFF               	goto	u250
  1527  04FE                     u251:	
  1528  04FE  2CEE               	goto	l1088
  1529  04FF                     u250:	
  1530  04FF                     l1092:	
  1531  04FF  3001               	movlw	1
  1532  0500  00F8               	movwf	??___lldiv
  1533  0501                     u265:	
  1534  0501  1003               	clrc
  1535  0502  0DF9               	rlf	___lldiv@quotient,f
  1536  0503  0DFA               	rlf	___lldiv@quotient+1,f
  1537  0504  0DFB               	rlf	___lldiv@quotient+2,f
  1538  0505  0DFC               	rlf	___lldiv@quotient+3,f
  1539  0506  0BF8               	decfsz	??___lldiv,f
  1540  0507  2D01               	goto	u265
  1541  0508                     l1094:	
  1542  0508  0873               	movf	___lldiv@divisor+3,w
  1543  0509  0277               	subwf	___lldiv@dividend+3,w
  1544  050A  1D03               	skipz
  1545  050B  2D16               	goto	u275
  1546  050C  0872               	movf	___lldiv@divisor+2,w
  1547  050D  0276               	subwf	___lldiv@dividend+2,w
  1548  050E  1D03               	skipz
  1549  050F  2D16               	goto	u275
  1550  0510  0871               	movf	___lldiv@divisor+1,w
  1551  0511  0275               	subwf	___lldiv@dividend+1,w
  1552  0512  1D03               	skipz
  1553  0513  2D16               	goto	u275
  1554  0514  0870               	movf	___lldiv@divisor,w
  1555  0515  0274               	subwf	___lldiv@dividend,w
  1556  0516                     u275:	
  1557  0516  1C03               	skipc
  1558  0517  2D19               	goto	u271
  1559  0518  2D1A               	goto	u270
  1560  0519                     u271:	
  1561  0519  2D29               	goto	l1100
  1562  051A                     u270:	
  1563  051A                     l1096:	
  1564  051A  0870               	movf	___lldiv@divisor,w
  1565  051B  02F4               	subwf	___lldiv@dividend,f
  1566  051C  0871               	movf	___lldiv@divisor+1,w
  1567  051D  1C03               	skipc
  1568  051E  0F71               	incfsz	___lldiv@divisor+1,w
  1569  051F  02F5               	subwf	___lldiv@dividend+1,f
  1570  0520  0872               	movf	___lldiv@divisor+2,w
  1571  0521  1C03               	skipc
  1572  0522  0F72               	incfsz	___lldiv@divisor+2,w
  1573  0523  02F6               	subwf	___lldiv@dividend+2,f
  1574  0524  0873               	movf	___lldiv@divisor+3,w
  1575  0525  1C03               	skipc
  1576  0526  0F73               	incfsz	___lldiv@divisor+3,w
  1577  0527  02F7               	subwf	___lldiv@dividend+3,f
  1578  0528                     l1098:	
  1579  0528  1479               	bsf	___lldiv@quotient,0
  1580  0529                     l1100:	
  1581  0529  3001               	movlw	1
  1582  052A                     u285:	
  1583  052A  1003               	clrc
  1584  052B  0CF3               	rrf	___lldiv@divisor+3,f
  1585  052C  0CF2               	rrf	___lldiv@divisor+2,f
  1586  052D  0CF1               	rrf	___lldiv@divisor+1,f
  1587  052E  0CF0               	rrf	___lldiv@divisor,f
  1588  052F  3EFF               	addlw	-1
  1589  0530  1D03               	skipz
  1590  0531  2D2A               	goto	u285
  1591  0532                     l1102:	
  1592  0532  3001               	movlw	1
  1593  0533  02FD               	subwf	___lldiv@counter,f
  1594  0534  1D03               	btfss	3,2
  1595  0535  2D37               	goto	u291
  1596  0536  2D38               	goto	u290
  1597  0537                     u291:	
  1598  0537  2CFF               	goto	l1092
  1599  0538                     u290:	
  1600  0538                     l1104:	
  1601  0538  087C               	movf	___lldiv@quotient+3,w
  1602  0539  00F3               	movwf	?___lldiv+3
  1603  053A  087B               	movf	___lldiv@quotient+2,w
  1604  053B  00F2               	movwf	?___lldiv+2
  1605  053C  087A               	movf	___lldiv@quotient+1,w
  1606  053D  00F1               	movwf	?___lldiv+1
  1607  053E  0879               	movf	___lldiv@quotient,w
  1608  053F  00F0               	movwf	?___lldiv
  1609  0540                     l308:	
  1610  0540  0008               	return
  1611  0541                     __end_of___lldiv:	
  1612                           
  1613                           	psect	text5
  1614  0653                     __ptext5:	
  1615 ;; *************** function _mapeo *****************
  1616 ;; Defined at:
  1617 ;;		line 128 in file "i2C_Master.c"
  1618 ;; Parameters:    Size  Location     Type
  1619 ;;  valor           1    wreg     unsigned char 
  1620 ;;  limPIC          1    6[COMMON] unsigned char 
  1621 ;;  limFisico       1    7[COMMON] unsigned char 
  1622 ;; Auto vars:     Size  Location     Type
  1623 ;;  valor           1    0[BANK0 ] unsigned char 
  1624 ;;  result          6    1[BANK0 ] unsigned int [3]
  1625 ;;  dividendo       2    7[BANK0 ] unsigned int 
  1626 ;; Return value:  Size  Location     Type
  1627 ;;                  1    wreg      PTR unsigned int 
  1628 ;; Registers used:
  1629 ;;		wreg, fsr0l, fsr0h, status,2, status,0, btemp+1, pclath, cstack
  1630 ;; Tracked objects:
  1631 ;;		On entry : 0/0
  1632 ;;		On exit  : 0/0
  1633 ;;		Unchanged: 0/0
  1634 ;; Data sizes:     COMMON   BANK0   BANK1   BANK3   BANK2
  1635 ;;      Params:         2       0       0       0       0
  1636 ;;      Locals:         0       9       0       0       0
  1637 ;;      Temps:          4       0       0       0       0
  1638 ;;      Totals:         6       9       0       0       0
  1639 ;;Total ram usage:       15 bytes
  1640 ;; Hardware stack levels used:    1
  1641 ;; Hardware stack levels required when called:    1
  1642 ;; This function calls:
  1643 ;;		___wmul
  1644 ;; This function is called by:
  1645 ;;		_main
  1646 ;; This function uses a non-reentrant model
  1647 ;;
  1648                           
  1649                           
  1650                           ;psect for function _mapeo
  1651  0653                     _mapeo:	
  1652                           
  1653                           ;incstack = 0
  1654                           ; Regs used in _mapeo: [wreg-fsr0h+status,2+status,0+btemp+1+pclath+cstack]
  1655                           ;mapeo@valor stored from wreg
  1656  0653  1283               	bcf	3,5	;RP0=0, select bank0
  1657  0654  1303               	bcf	3,6	;RP1=0, select bank0
  1658  0655  00A0               	movwf	mapeo@valor
  1659  0656                     l1238:	
  1660                           
  1661                           ;i2C_Master.c: 129:     uint16_t result[3] = {0,0,0};
  1662  0656  3021               	movlw	mapeo@result& (0+255)
  1663  0657  0084               	movwf	4
  1664  0658  3006               	movlw	6
  1665  0659  00FF               	movwf	btemp+1
  1666  065A                     u410:	
  1667  065A  1383               	bcf	3,7	;select IRP bank0
  1668  065B  0180               	clrf	0
  1669  065C  0A84               	incf	4,f
  1670  065D  0BFF               	decfsz	btemp+1,f
  1671  065E  2E5A               	goto	u410
  1672  065F                     l1240:	
  1673                           
  1674                           ;i2C_Master.c: 130:     uint16_t dividendo = valor*limFisico;
  1675  065F  0820               	movf	mapeo@valor,w
  1676  0660  00F8               	movwf	??_mapeo
  1677  0661  01F9               	clrf	??_mapeo+1
  1678  0662  0878               	movf	??_mapeo,w
  1679  0663  00F0               	movwf	___wmul@multiplier
  1680  0664  0879               	movf	??_mapeo+1,w
  1681  0665  00F1               	movwf	___wmul@multiplier+1
  1682  0666  0877               	movf	mapeo@limFisico,w
  1683  0667  00FA               	movwf	??_mapeo+2
  1684  0668  01FB               	clrf	??_mapeo+3
  1685  0669  087A               	movf	??_mapeo+2,w
  1686  066A  00F2               	movwf	___wmul@multiplicand
  1687  066B  087B               	movf	??_mapeo+3,w
  1688  066C  00F3               	movwf	___wmul@multiplicand+1
  1689  066D  120A  118A  2427  120A  118A  	fcall	___wmul
  1690  0672  0871               	movf	?___wmul+1,w
  1691  0673  1283               	bcf	3,5	;RP0=0, select bank0
  1692  0674  1303               	bcf	3,6	;RP1=0, select bank0
  1693  0675  00A8               	movwf	mapeo@dividendo+1
  1694  0676  0870               	movf	?___wmul,w
  1695  0677  00A7               	movwf	mapeo@dividendo
  1696                           
  1697                           ;i2C_Master.c: 131:     while (limPIC <= dividendo){
  1698  0678  2E88               	goto	l1244
  1699  0679                     l1242:	
  1700                           
  1701                           ;i2C_Master.c: 132:         result[0] = result[0] + 1;
  1702  0679  0821               	movf	mapeo@result,w
  1703  067A  3E01               	addlw	1
  1704  067B  00A1               	movwf	mapeo@result
  1705  067C  0822               	movf	mapeo@result+1,w
  1706  067D  1803               	skipnc
  1707  067E  3E01               	addlw	1
  1708  067F  3E00               	addlw	0
  1709  0680  00A2               	movwf	mapeo@result+1
  1710                           
  1711                           ;i2C_Master.c: 133:         dividendo = dividendo - limPIC;
  1712  0681  0876               	movf	mapeo@limPIC,w
  1713  0682  0227               	subwf	mapeo@dividendo,w
  1714  0683  00A7               	movwf	mapeo@dividendo
  1715  0684  0828               	movf	mapeo@dividendo+1,w
  1716  0685  1C03               	skipc
  1717  0686  0328               	decf	mapeo@dividendo+1,w
  1718  0687  00A8               	movwf	mapeo@dividendo+1
  1719  0688                     l1244:	
  1720                           
  1721                           ;i2C_Master.c: 131:     while (limPIC <= dividendo){
  1722  0688  0876               	movf	mapeo@limPIC,w
  1723  0689  00F8               	movwf	??_mapeo
  1724  068A  01F9               	clrf	??_mapeo+1
  1725  068B  0879               	movf	??_mapeo+1,w
  1726  068C  0228               	subwf	mapeo@dividendo+1,w
  1727  068D  1D03               	skipz
  1728  068E  2E91               	goto	u425
  1729  068F  0878               	movf	??_mapeo,w
  1730  0690  0227               	subwf	mapeo@dividendo,w
  1731  0691                     u425:	
  1732  0691  1803               	skipnc
  1733  0692  2E94               	goto	u421
  1734  0693  2E95               	goto	u420
  1735  0694                     u421:	
  1736  0694  2E79               	goto	l1242
  1737  0695                     u420:	
  1738  0695                     l1246:	
  1739                           
  1740                           ;i2C_Master.c: 135:     dividendo = dividendo *10;
  1741  0695  0828               	movf	mapeo@dividendo+1,w
  1742  0696  00F1               	movwf	___wmul@multiplier+1
  1743  0697  0827               	movf	mapeo@dividendo,w
  1744  0698  00F0               	movwf	___wmul@multiplier
  1745  0699  300A               	movlw	10
  1746  069A  00F2               	movwf	___wmul@multiplicand
  1747  069B  3000               	movlw	0
  1748  069C  00F3               	movwf	___wmul@multiplicand+1
  1749  069D  120A  118A  2427  120A  118A  	fcall	___wmul
  1750  06A2  0871               	movf	?___wmul+1,w
  1751  06A3  1283               	bcf	3,5	;RP0=0, select bank0
  1752  06A4  1303               	bcf	3,6	;RP1=0, select bank0
  1753  06A5  00A8               	movwf	mapeo@dividendo+1
  1754  06A6  0870               	movf	?___wmul,w
  1755  06A7  00A7               	movwf	mapeo@dividendo
  1756                           
  1757                           ;i2C_Master.c: 136:     while (limPIC <= dividendo){
  1758  06A8  2EB8               	goto	l1250
  1759  06A9                     l1248:	
  1760                           
  1761                           ;i2C_Master.c: 137:         result[1] = result[1] +1;
  1762  06A9  0823               	movf	mapeo@result+2,w
  1763  06AA  3E01               	addlw	1
  1764  06AB  00A3               	movwf	mapeo@result+2
  1765  06AC  0824               	movf	mapeo@result+3,w
  1766  06AD  1803               	skipnc
  1767  06AE  3E01               	addlw	1
  1768  06AF  3E00               	addlw	0
  1769  06B0  00A4               	movwf	mapeo@result+3
  1770                           
  1771                           ;i2C_Master.c: 138:         dividendo = dividendo - limPIC;
  1772  06B1  0876               	movf	mapeo@limPIC,w
  1773  06B2  0227               	subwf	mapeo@dividendo,w
  1774  06B3  00A7               	movwf	mapeo@dividendo
  1775  06B4  0828               	movf	mapeo@dividendo+1,w
  1776  06B5  1C03               	skipc
  1777  06B6  0328               	decf	mapeo@dividendo+1,w
  1778  06B7  00A8               	movwf	mapeo@dividendo+1
  1779  06B8                     l1250:	
  1780                           
  1781                           ;i2C_Master.c: 136:     while (limPIC <= dividendo){
  1782  06B8  0876               	movf	mapeo@limPIC,w
  1783  06B9  00F8               	movwf	??_mapeo
  1784  06BA  01F9               	clrf	??_mapeo+1
  1785  06BB  0879               	movf	??_mapeo+1,w
  1786  06BC  0228               	subwf	mapeo@dividendo+1,w
  1787  06BD  1D03               	skipz
  1788  06BE  2EC1               	goto	u435
  1789  06BF  0878               	movf	??_mapeo,w
  1790  06C0  0227               	subwf	mapeo@dividendo,w
  1791  06C1                     u435:	
  1792  06C1  1803               	skipnc
  1793  06C2  2EC4               	goto	u431
  1794  06C3  2EC5               	goto	u430
  1795  06C4                     u431:	
  1796  06C4  2EA9               	goto	l1248
  1797  06C5                     u430:	
  1798  06C5                     l1252:	
  1799                           
  1800                           ;i2C_Master.c: 140:     dividendo = dividendo *10;
  1801  06C5  0828               	movf	mapeo@dividendo+1,w
  1802  06C6  00F1               	movwf	___wmul@multiplier+1
  1803  06C7  0827               	movf	mapeo@dividendo,w
  1804  06C8  00F0               	movwf	___wmul@multiplier
  1805  06C9  300A               	movlw	10
  1806  06CA  00F2               	movwf	___wmul@multiplicand
  1807  06CB  3000               	movlw	0
  1808  06CC  00F3               	movwf	___wmul@multiplicand+1
  1809  06CD  120A  118A  2427  120A  118A  	fcall	___wmul
  1810  06D2  0871               	movf	?___wmul+1,w
  1811  06D3  1283               	bcf	3,5	;RP0=0, select bank0
  1812  06D4  1303               	bcf	3,6	;RP1=0, select bank0
  1813  06D5  00A8               	movwf	mapeo@dividendo+1
  1814  06D6  0870               	movf	?___wmul,w
  1815  06D7  00A7               	movwf	mapeo@dividendo
  1816                           
  1817                           ;i2C_Master.c: 141:     while (limPIC <= dividendo){
  1818  06D8  2EE8               	goto	l1256
  1819  06D9                     l1254:	
  1820                           
  1821                           ;i2C_Master.c: 142:         result[2] = result[2] +1;
  1822  06D9  0825               	movf	mapeo@result+4,w
  1823  06DA  3E01               	addlw	1
  1824  06DB  00A5               	movwf	mapeo@result+4
  1825  06DC  0826               	movf	mapeo@result+5,w
  1826  06DD  1803               	skipnc
  1827  06DE  3E01               	addlw	1
  1828  06DF  3E00               	addlw	0
  1829  06E0  00A6               	movwf	mapeo@result+5
  1830                           
  1831                           ;i2C_Master.c: 143:         dividendo = dividendo - limPIC;
  1832  06E1  0876               	movf	mapeo@limPIC,w
  1833  06E2  0227               	subwf	mapeo@dividendo,w
  1834  06E3  00A7               	movwf	mapeo@dividendo
  1835  06E4  0828               	movf	mapeo@dividendo+1,w
  1836  06E5  1C03               	skipc
  1837  06E6  0328               	decf	mapeo@dividendo+1,w
  1838  06E7  00A8               	movwf	mapeo@dividendo+1
  1839  06E8                     l1256:	
  1840                           
  1841                           ;i2C_Master.c: 141:     while (limPIC <= dividendo){
  1842  06E8  0876               	movf	mapeo@limPIC,w
  1843  06E9  00F8               	movwf	??_mapeo
  1844  06EA  01F9               	clrf	??_mapeo+1
  1845  06EB  0879               	movf	??_mapeo+1,w
  1846  06EC  0228               	subwf	mapeo@dividendo+1,w
  1847  06ED  1D03               	skipz
  1848  06EE  2EF1               	goto	u445
  1849  06EF  0878               	movf	??_mapeo,w
  1850  06F0  0227               	subwf	mapeo@dividendo,w
  1851  06F1                     u445:	
  1852  06F1  1803               	skipnc
  1853  06F2  2EF4               	goto	u441
  1854  06F3  2EF5               	goto	u440
  1855  06F4                     u441:	
  1856  06F4  2ED9               	goto	l1254
  1857  06F5                     u440:	
  1858  06F5                     l1258:	
  1859                           
  1860                           ;i2C_Master.c: 146:     return(result);
  1861  06F5  3021               	movlw	(low (mapeo@result| 0))& (0+255)
  1862  06F6                     l75:	
  1863  06F6  0008               	return
  1864  06F7                     __end_of_mapeo:	
  1865                           
  1866                           	psect	text6
  1867  0427                     __ptext6:	
  1868 ;; *************** function ___wmul *****************
  1869 ;; Defined at:
  1870 ;;		line 15 in file "C:\Program Files (x86)\Microchip\xc8\v2.10\pic\sources\c90\common\Umul16.c"
  1871 ;; Parameters:    Size  Location     Type
  1872 ;;  multiplier      2    0[COMMON] unsigned int 
  1873 ;;  multiplicand    2    2[COMMON] unsigned int 
  1874 ;; Auto vars:     Size  Location     Type
  1875 ;;  product         2    4[COMMON] unsigned int 
  1876 ;; Return value:  Size  Location     Type
  1877 ;;                  2    0[COMMON] unsigned int 
  1878 ;; Registers used:
  1879 ;;		wreg, status,2, status,0
  1880 ;; Tracked objects:
  1881 ;;		On entry : 0/0
  1882 ;;		On exit  : 0/0
  1883 ;;		Unchanged: 0/0
  1884 ;; Data sizes:     COMMON   BANK0   BANK1   BANK3   BANK2
  1885 ;;      Params:         4       0       0       0       0
  1886 ;;      Locals:         2       0       0       0       0
  1887 ;;      Temps:          0       0       0       0       0
  1888 ;;      Totals:         6       0       0       0       0
  1889 ;;Total ram usage:        6 bytes
  1890 ;; Hardware stack levels used:    1
  1891 ;; This function calls:
